total_points,avg_dev,std_dev,label,band_1_points,band_2_points,band_3_points,band_4_points,band_5_points,band_6_points,band_7_points,band_8_points,band_9_points,band_10_points,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,dev_11,dev_12,dev_13,dev_14,dev_15,dev_16,dev_17,dev_18,dev_19,dev_20
140,2.12365e+07,1.89741e+07,0,6,7,9,11,12,13,12,18,19,33,1.31499e+06,9.24258e+06,3.8302e+07,6.01467e+06,9.03469e+06,1.51079e+07,5.25188e+06,1.55819e+07,1.80291e+07,1.31833e+07,209634,2.27011e+06,2.10522e+06,8.35485e+06,1.1188e+07,3.77228e+06,465169,7.80713e+06,3.31551e+07,4.64472e+07
225,55.2342,55.8269,1,10,13,16,19,14,25,27,31,33,37,81.351,103.609,42.3925,39.346,63.2162,80.3547,150.823,14.2067,40.1696,56.615,68.8594,27.006,9.0906,9.71801,100.221,58.3906,65.7417,121.237,57.3037,40.9425
59,86.6128,86.1583,1,4,2,4,4,4,8,4,11,6,12,67.5978,65.8204,131.43,123.246,73.5909,77.4773,55.2897,221.544,212.019,28.8118,17.8887,280.907,13.8794,37.6743,202.944,269.721,22.7068,80.8889,4.14037,46.5146
41,2.60923e+07,2.65099e+07,0,3,2,2,3,3,4,4,4,5,11,3.27274e+06,8.91987e+06,2.47166e+06,1.86236e+07,1.01809e+07,6.54565e+07,6.62431e+07,2.3894e+07,5.81074e+07,7.87469e+07,6.14214e+07,3.44366e+07,4.47644e+07,1.01171e+07,2.66332e+06,7.19866e+07,6.18438e+06,4.53644e+07,6.5937e+07,6.9228e+07
22,91.8069,53.4897,1,1,2,2,2,0,2,2,3,4,4,111.955,62.6744,183.256,29.0002,75.5687,112.946,94.1107,134.708,15.6606,4.58641,4.8796,66.2408,147.298,142.823,100.734,180.485,14.3132,108.352,93.7998,139.373
18,2.42532e+07,2.19417e+07,0,1,1,2,0,2,2,0,3,3,4,1.4057e+07,1.15524e+07,2.51726e+07,6.79183e+07,3.23124e+07,2.614e+07,4.36293e+07,3.47481e+07,7.51668e+07,431917,1.95206e+06,1.22717e+07,407677,1.00939e+06,5.24784e+06,3.78117e+07,2.2475e+07,0,0,0
10,57.2694,33.3702,1,1,0,1,0,2,0,2,0,2,2,105.062,46.8751,89.6956,50.3013,1.85303,9.15342,79.0467,51.0506,82.387,0,0,0,0,0,0,0,0,0,0,0
304,45.0249,35.0739,1,12,15,18,28,26,39,33,45,38,50,81.6783,56.3054,9.04608,42.4217,58.547,63.2042,32.7549,9.4499,35.9747,47.6183,51.1487,15.4395,18.1812,31.4351,40.0711,118.228,68.1324,6.15238,0.484454,37.6676
68,87.8338,79.4331,1,3,2,6,4,7,5,10,10,7,14,132.066,116.148,43.6476,104.04,60.8418,8.25122,119.141,75.3898,171.947,87.0598,317.002,84.0445,38.375,20.3697,167.813,172.945,197.704,157.905,253.864,233.361
57,3.07793e+07,3.19468e+07,0,3,2,3,6,4,4,10,5,5,15,7.82444e+06,1.64563e+07,5.15575e+07,2.84778e+07,597203,8.51922e+06,1.07924e+07,5.32754e+07,4.52445e+07,6.24592e+07,1.11341e+08,4.01434e+07,4.45976e+07,3.58443e+07,2.00787e+07,8.23621e+07,1.06615e+08,2.53721e+07,1.71738e+07,1.97289e+06
26,78.1475,71.7868,1,1,2,2,2,2,3,3,4,4,3,95.5746,3.05426,180.525,3.29928,98.6295,160.012,102.753,237.414,6.24746,2.50693,83.692,5.54642,58.6414,0.604909,4.07273,14.3219,24.9161,180.275,202.542,114.824
17,1.43269e+07,1.98973e+07,0,1,1,1,0,2,3,0,3,3,3,454883,1.69823e+07,5.33297e+07,6.79442e+06,3.02174e+07,424448,6.32762e+06,2.5411e+07,6.88437e+07,185563,3.61654e+06,3.39359e+06,176688,2.03941e+06,3.10334e+06,7.93047e+06,0,0,0,0
13,53.3754,30.0831,1,1,1,0,1,0,2,2,0,3,3,65.9363,12.7119,64.3111,104.64,56.0959,1.29111,9.21628,49.7408,85.9606,73.6291,65.3168,51.6553,0,0,0,0,0,0,0,0
98,82.4635,81.9732,1,4,5,8,8,5,11,12,13,16,16,59.5187,183.497,57.4459,61.4591,124.934,95.2503,61.558,42.9796,121.308,80.267,208.126,41.6409,106.931,173.927,168.681,31.8763,220.788,36.6304,67.3562,176.094
77,2.86298e+07,2.96403e+07,0,4,3,5,5,7,10,6,12,6,19,3.41975e+06,1.18283e+07,3.56987e+07,2.31758e+07,2.89062e+06,1.45741e+07,2.15536e+06,9.79964e+06,2.37772e+07,7.39212e+07,7.0379e+07,7.61073e+07,3.8044e+07,4.26062e+07,6.71268e+07,1.01701e+08,2.108e+06,1.81794e+07,6.16563e+06,6.78157e+07
30,104.562,85.2133,1,2,2,2,2,3,3,4,4,4,4,67.1032,304.212,18.4034,127.372,9.26575,91.1515,304.562,158.437,192.418,53.6357,6.32654,2.58709,77.6054,4.83908,57.7965,122.509,11.2798,50.9695,77.4117,87.9327
26,2.60146e+07,2.36035e+07,0,1,1,2,2,2,2,3,4,4,5,1.29239e+07,1.32169e+07,3.98851e+07,8.25913e+07,4.70206e+07,2.67597e+07,7.25212e+06,1.83414e+07,5.83585e+07,5.31856e+07,8.86176e+07,407376,1.5499e+06,8.6435e+06,4.05308e+07,2.80206e+06,1.74776e+07,2.54316e+07,2.58601e+07,5.53494e+06
15,53.0744,37.7058,1,2,2,0,2,0,2,2,0,2,3,53.4767,93.4076,25.3492,49.6316,61.7635,6.86509,6.23744,3.29599,98.2876,92.0515,97.9144,0.306834,100.563,53.8909,0,0,0,0,0,0
10,1.93055e+07,1.80214e+07,0,1,0,1,0,1,0,1,0,3,3,3.11118e+07,3.13876e+07,97797.3,4.33759e+07,4.79286e+07,115075,3.81763e+06,6.49215e+06,9.42333e+06,0,0,0,0,0,0,0,0,0,0,0
125,87.8384,72.2416,1,6,6,8,10,11,12,14,15,17,26,81.945,113.119,10.9337,58.4769,80.6628,135.477,98.5103,88.4197,42.1546,31.4843,35.587,16.9844,125.865,172.963,99.2889,48.4574,36.0269,25.0861,44.1093,26.6448
97,2.67844e+07,2.59709e+07,0,4,5,8,4,9,11,6,13,15,22,1.00326e+07,3.69878e+07,6.52685e+06,9.78101e+06,3.9916e+07,1.9573e+07,5.34823e+06,1.80025e+06,2.52635e+07,1.75169e+07,3.27285e+07,4.67649e+06,2.05797e+07,9.64211e+07,8.78621e+07,7.33288e+07,2.93359e+07,7.52932e+07,8.4161e+07,7.34054e+07
38,138.29,94.249,1,2,2,2,3,3,3,4,4,5,10,159.897,52.5257,94.2722,214.554,194.148,52.1814,13.8165,77.0167,174.851,232.277,12.3783,6.92995,0.985148,59.9946,7.52948,47.8855,177.605,25.9528,30.6318,139.131
28,3.12503e+07,2.68227e+07,0,1,2,2,2,2,3,4,4,4,4,2.65519e+07,2.72887e+06,4.53645e+07,5.60056e+07,8.41497e+07,5.83722e+07,2.00949e+07,8.32172e+07,6.48881e+06,3.15795e+06,1.73387e+07,6.41462e+07,9.7898e+07,5.31237e+07,3.37181e+06,2.56118e+07,3.26738e+07,3.25997e+07,2.4153e+06,1.97859e+07
10,67.0597,29.0083,1,1,1,1,0,1,1,0,2,2,1,33.4395,44.4243,68.6075,88.18,61.2676,107.895,18.6663,103.521,77.5356,0,0,0,0,0,0,0,0,0,0,0
11,2.15611e+07,1.40492e+07,0,1,0,1,1,1,0,2,1,1,3,1.30527e+07,3.62787e+07,1.19451e+07,4.92931e+07,3.14667e+07,1.67978e+07,3.27774e+07,3.93743e+06,9.74012e+06,1.03222e+07,0,0,0,0,0,0,0,0,0,0
170,81.9664,69.0041,1,9,7,15,10,14,21,16,27,18,33,32.7484,38.6031,87.3289,192.043,49.3149,42.719,75.158,108.597,20.3395,87.7704,13.7908,120.154,51.484,80.3397,68.901,46.119,32.2422,48.4446,35.7615,5.39465
124,2.5951e+07,2.05415e+07,0,4,6,6,9,10,11,19,16,19,24,1.49844e+07,7.84127e+06,1.71213e+07,1.03498e+06,5.94781e+06,1.14633e+07,1.43382e+07,6.07124e+06,2.23069e+07,2.91208e+07,2.1909e+07,8.86443e+06,183311,5.38151e+06,1.43455e+07,4.24552e+07,6.15586e+07,6.41659e+07,2.84746e+06,2.80632e+07
41,68.7027,66.8952,1,4,2,2,3,3,4,4,4,5,10,127.242,36.9134,214.976,16.4954,105.404,133.584,45.2314,21.2377,167.384,162.581,9.88778,223.133,203.861,44.2528,13.1134,1.55117,87.2292,7.93999,51.6216,1.50406
30,3.07997e+07,2.83305e+07,0,1,2,2,2,3,3,4,4,4,5,1.65276e+07,7.41432e+06,3.21292e+07,6.51802e+07,1.01089e+08,3.68128e+07,8.64781e+06,2.2201e+06,5.34133e+07,5.24244e+06,1.62916e+06,1.20734e+07,7.61334e+07,1.1035e+08,5.19336e+07,5.41707e+06,2.0933e+07,3.27444e+07,3.53492e+07,5.15525e+06
16,1.88209e+07,1.78696e+07,0,1,1,0,1,2,0,3,0,3,5,3.86075e+07,4.1948e+06,3.911e+07,3.83202e+07,7.71094e+06,5.64168e+07,161112,3.96105e+06,5.95961e+06,115880,2.4659e+06,3.18312e+06,3.22903e+07,2.6289e+07,2.35276e+07,0,0,0,0,0
266,61.9085,55.3675,1,9,16,18,20,24,27,30,39,42,41,96.5323,97.5975,4.79514,20.4708,73.8467,76.671,125.512,13.4257,26.7931,62.6872,65.5692,133.335,42.1659,136.717,103.572,33.7884,47.0234,8.2239,5.57025,8.26812
172,1.90252e+07,1.80436e+07,0,7,7,13,11,12,21,16,27,20,38,1.24461e+07,3.86002e+07,3.4028e+06,9.75969e+06,1.04491e+07,1.3123e+07,595012,7.38137e+06,6.77064e+06,1.53675e+07,805015,295390,2.77176e+07,2.5653e+07,1.21834e+07,1.06101e+07,1.70296e+06,440678,2.67108e+07,3.80182e+07
53,79.2531,85.8688,1,3,3,3,6,3,4,10,5,5,11,146.976,0.881964,33.5776,153.063,73.0917,245.605,44.8228,53.3497,165.296,28.4013,41.7238,132.993,153.914,223.608,111.497,274.209,234.581,13.5275,26.4845,1.63539
39,3.7222e+07,3.01684e+07,0,3,2,2,3,3,3,4,4,5,10,3.62957e+07,2.2403e+07,7.27831e+07,1.49364e+07,2.86623e+07,3.19152e+07,9.71241e+07,1.06493e+08,5.59973e+07,6.89293e+06,1.64621e+06,2.08218e+07,6.21161e+06,1.55025e+06,4.05619e+07,9.51086e+07,1.29395e+08,5.29138e+07,6.77465e+06,1.68402e+07
16,78.4018,67.5928,1,1,1,2,2,0,2,2,2,2,2,125.786,36.575,152.085,25.575,197.953,41.5749,1.81245,25.6238,1.3837,36.1788,188.75,75.6759,177.36,50.9211,38.7736,0,0,0,0,0
16,1.97667e+07,2.0367e+07,0,1,1,1,0,2,2,0,3,3,3,5.60181e+06,1.70328e+07,4.60806e+07,2.27394e+07,3.6279e+07,4.15239e+07,2.72893e+07,7.14607e+07,335760,2.33113e+06,1.14722e+07,312048,990547,4.80969e+06,8.24111e+06,0,0,0,0,0
332,48.4959,43.9349,1,16,15,24,26,27,40,33,51,40,60,27.1796,55.0679,52.685,72.148,10.9926,15.2907,46.961,43.1769,58.6466,0.529562,7.53869,41.6942,36.9515,49.4991,120.785,9.68562,10.0408,43.7208,18.6369,53.0253
205,1.44545e+07,1.41998e+07,0,6,12,8,18,12,24,24,22,32,47,9.67668e+06,9.52309e+06,6.65204e+06,6.33679e+06,4.85653e+06,7.09344e+06,5.33146e+06,3.44739e+06,2.25328e+06,5.49884e+06,1.86452e+06,5.6613e+06,3.05265e+06,1.24289e+06,1.73501e+06,2.21192e+07,1.44039e+06,1.20858e+07,3.04079e+06,259206
65,79.1865,69.2726,1,2,3,6,3,6,5,10,10,6,14,162.023,1.19017,13.3922,100.686,59.0077,138.698,185.714,42.0772,60.5854,136.998,28.3683,59.2985,96.3058,172.194,108.442,96.6047,252.5,209.202,132.587,185.017
42,2.74823e+07,2.54935e+07,0,4,2,2,2,4,4,4,4,4,12,1.16177e+07,7.75797e+06,2.08226e+07,8.78684e+06,8.47971e+06,7.01748e+07,7.41233e+07,1.08234e+07,3.48975e+06,6.76927e+07,6.68872e+06,5.40691e+07,3.71162e+07,6.89815e+07,6.27136e+06,3.66867e+06,5.74832e+07,1.24481e+07,4.13097e+07,6.96666e+07
23,78.3179,58.5005,1,1,2,2,2,0,2,3,3,4,4,78.159,21.9452,146.829,132.693,57.7807,148.339,25.608,3.80536,5.58959,61.9844,0.777334,5.0156,17.0486,149.691,142.355,115.193,182.067,20.2588,66.0015,119.074
16,2.44166e+07,1.80713e+07,0,1,2,0,2,0,2,2,0,3,4,6.80653e+06,4.83086e+07,5.01769e+07,4.56673e+07,8.73771e+06,3.85176e+07,4.1377e+07,4.21079e+07,916565,2.72153e+07,513363,1.04937e+06,1.19218e+07,2.32179e+07,1.97155e+07,0,0,0,0,0
88,82.4221,68.8672,1,4,6,7,4,9,10,6,13,14,15,64.0897,113.146,57.6467,58.6103,155.556,33.9653,81.4717,35.1918,18.2117,9.50201,2.23413,158.207,111.353,35.7707,77.5726,49.2039,222.213,58.5175,100.576,135.223
59,3.81983e+07,3.80846e+07,0,2,2,6,3,3,9,5,10,6,13,1.8902e+07,4.63126e+07,2.69666e+07,50982.4,1.37556e+07,1.94938e+07,5.75469e+07,6.96283e+07,6.60544e+07,1.31013e+08,7.48962e+07,7.11736e+07,5.55246e+07,9.68486e+07,3.2364e+07,2.14993e+07,2.90065e+07,1.4004e+08,3.94911e+07,8.87296e+06
32,106.012,84.5915,1,1,2,1,3,5,3,4,4,4,5,103.724,58.9628,53.6054,160.35,293.138,104.097,166.942,65.1965,7.45324,1.98036,78.2184,6.79106,54.4367,0.598297,6.03681,12.606,143.778,197.248,203.566,247.413
23,1.80385e+07,2.21609e+07,0,1,1,1,2,3,0,3,3,3,6,341155,1.15012e+07,6.02922e+07,1.2221e+07,1.9724e+07,979413,1.30067e+07,4.0604e+07,8.10698e+07,92565.3,3.10633e+06,5.15934e+06,317765,1.90129e+06,4.58798e+06,297488,1.4127e+06,2.52383e+06,3.28784e+07,4.55956e+07
13,1.11043e+07,1.06235e+07,0,1,1,0,1,1,0,2,0,3,4,410423,2.88299e+07,98954.7,1.77036e+07,2.90503e+07,1.02911e+07,6.97852e+06,98293.3,3.29597e+06,3.35594e+06,2.42981e+07,8.84025e+06,0,0,0,0,0,0,0,0
10,0.00801643,0.00354413,1,1,1,1,1,0,1,0,1,1,3,0.00341455,0.00714429,0.00809034,0.00903463,0.00601021,0.00541592,0.0151556,0.0125882,0.00529408,0,0,0,0,0,0,0,0,0,0,0
117,84.0174,67.2681,1,5,5,8,8,11,12,13,19,18,18,89.0282,116.995,73.0801,70.3854,103.473,33.1366,41.8717,55.585,93.6369,138.84,44.472,31.5914,73.5271,25.8694,24.5985,189.765,63.6696,30.0971,21.1439,153.412
74,3.08927e+07,3.16858e+07,0,2,5,3,6,4,10,10,6,14,14,3.18619e+07,9.35507e+06,1.71304e+07,2.41185e+07,1.61911e+07,4.56847e+07,1.76315e+07,2.06256e+07,2.34854e+07,5.3778e+07,8.61134e+07,1.01786e+08,2.72645e+07,7.60794e+07,8.14718e+07,8.65988e+07,6.65926e+07,6.76159e+07,2.17766e+07,9.85847e+07
34,126.1,101.111,1,2,1,2,2,3,3,6,5,4,6,154.856,71.8989,303.189,52.6341,145.88,279.181,129.33,191.648,34.485,6.83994,2.18876,71.7039,6.26937,51.9366,0.763285,5.64949,10.5409,134.296,17.7762,30.8574
24,2.79852e+07,2.72769e+07,0,1,2,2,2,0,2,3,4,4,4,1.07479e+07,2.03863e+07,7.98267e+06,6.70585e+07,6.65847e+07,6.72422e+07,5.70358e+06,8.32788e+06,4.11919e+06,9.49966e+07,6.5743e+07,6.53089e+07,6.38393e+06,2.99196e+07,1.67161e+06,2.70464e+07,8.81209e+06,2.22227e+07,1.51301e+06,2.18099e+07
12,1.41304e+07,1.33807e+07,0,1,1,1,0,2,1,1,2,0,3,1.16196e+07,1.71482e+07,4.95095e+07,2.53618e+06,1.49057e+07,2.76664e+07,2.50687e+06,5.54095e+06,1.8703e+06,1.28182e+07,9.31263e+06,0,0,0,0,0,0,0,0,0
12,0.00735308,0.00370282,1,2,1,1,0,1,1,1,1,1,3,0.00265455,0.00563081,0.00660149,0.00756741,0.00853316,0.00949621,0.00231997,0.00847689,0.015327,0.0109402,0.00333619,0,0,0,0,0,0,0,0,0
151,81.6702,64.0065,1,6,8,8,15,12,13,24,16,19,30,117.28,104.971,77.9782,38.2019,84.4773,81.8696,8.70655,57.7087,141.46,45.9656,11.8642,14.7621,32.4772,185.136,99.1977,5.35625,28.1399,155.593,72.0062,19.7563
100,3.01005e+07,2.24206e+07,0,4,5,6,8,10,5,12,14,16,20,3.69437e+07,9.15852e+06,1.49456e+07,1.4741e+07,7.06192e+06,2.49989e+07,1.45067e+07,1.77879e+07,802991,1.8391e+07,1.17459e+07,3.00807e+07,7.43062e+06,1.4196e+07,6.73877e+07,6.53285e+07,6.71078e+07,1.75507e+07,3.09844e+07,4.65334e+07
41,53.387,52.481,1,2,3,3,3,3,3,4,5,5,10,69.528,93.5857,81.8135,71.6592,213.071,28.193,155.435,19.5699,74.916,159.495,38.6281,31.0993,19.9834,5.69919,26.5,15.891,22.0471,86.0481,28.699,12.7227
27,2.90971e+07,3.03356e+07,0,1,2,2,2,2,2,4,4,4,4,2.03742e+07,1.40965e+07,3.08632e+07,4.26425e+06,1.01088e+07,7.32796e+07,8.1493e+07,7.47475e+07,1.03404e+07,6.54555e+06,4.5849e+06,7.90939e+07,1.0559e+08,7.35068e+07,3.12764e+06,250685,3.15448e+07,2.39972e+06,2.67622e+07,9.66947e+06
13,2.19435e+07,1.48745e+07,0,1,1,0,2,0,2,2,0,2,3,7.85795e+06,2.36872e+07,1.58599e+07,5.50523e+07,3.6528e+07,1.10723e+07,3.13692e+07,3.76373e+07,2.11824e+07,2.4158e+06,1.14873e+07,9.17284e+06,0,0,0,0,0,0,0,0
15,0.00526687,0.00297698,1,2,1,2,1,1,1,1,0,1,5,0.00172798,0.00378911,0.00478188,0.00577577,0.00676425,0.00775433,0.00873979,0.00972398,0.00225433,0.00174618,0.0105205,0.00413005,0.00501426,0.00101384,0,0,0,0,0,0
200,52.922,49.1319,1,9,13,10,18,14,23,27,20,32,34,62.8857,73.769,70.0239,23.8789,51.7169,59.247,123.195,29.9374,27.5013,47.1002,109.035,58.4585,35.6293,58.2529,46.615,30.2026,21.2783,15.3368,1.49655,138.03
127,2.90145e+07,2.36888e+07,0,7,6,8,10,11,13,14,16,18,24,1.5887e+07,9.16916e+06,1.53712e+07,4.2215e+06,6.10797e+06,1.05221e+07,2.2001e+07,1.13318e+07,1.159e+07,452869,4.32881e+06,105669,3.77484e+06,2.11087e+07,1.0392e+07,1.79713e+07,6.26435e+07,6.56423e+07,6.73668e+07,4.45449e+07
44,56.6956,55.8519,1,2,2,3,3,3,6,5,5,5,10,80.6511,107.831,60.3584,26.0157,58.4963,61.3103,177.61,78.9165,174.49,45.7176,101.573,178.257,38.3244,30.0829,17.4087,4.93737,24.7309,14.0581,20.5517,66.9286
34,3.81181e+07,2.82545e+07,0,1,2,1,3,3,3,3,7,4,7,5.44211e+07,14480,6.46471e+07,2.42154e+07,114891,7.87186e+07,8.28088e+07,9.4207e+07,1.98954e+07,1.12268e+07,1.17239e+06,6.24622e+07,8.04053e+06,4.3296e+07,9.50869e+07,8.01884e+07,6.5752e+07,6.16753e+07,9.87418e+06,7.36057e+06
13,1.81185e+07,1.86337e+07,0,1,1,0,1,0,1,3,0,3,3,231792,3.93311e+07,4.01623e+07,8.52349e+06,5.31626e+07,3.98694e+07,1.85895e+07,958123,173205,3.14456e+06,4.09364e+06,9.18232e+06,0,0,0,0,0,0,0,0
19,0.006001,0.00498959,1,3,1,2,1,1,1,1,1,2,6,0.000628233,0.0015955,0.00261164,0.00362746,0.00464249,0.0056564,0.00666968,0.00767946,0.00868797,0.0227027,0.00863028,0.0105096,0.00831922,0.00222731,0.00456635,0.00597302,0.000149091,0.00314148,0,0
189,61.527,57.1709,1,12,12,12,15,22,18,20,25,28,25,42.5244,56.3059,215.005,16.1081,46.0854,55.4114,76.7147,20.9762,40.2151,106.49,39.561,9.23824,70.3734,44.0496,43.1953,51.2812,31.0575,28.9683,1.11865,20.7566
183,2.06043e+07,2.01231e+07,0,9,7,14,11,13,22,17,28,21,41,8.91298e+06,1.65089e+07,3.68195e+07,3.61729e+06,9.4075e+06,1.29255e+07,1.55524e+07,5.24326e+06,7.14005e+06,2.64675e+07,1.54819e+07,1.80118e+07,1.60328e+07,7.88583e+06,270488,5.23183e+06,7.2882e+06,4.04953e+06,9.5968e+06,5.93783e+06
56,81.7544,78.9354,1,4,2,2,7,4,4,9,6,6,12,60.2404,38.5572,96.7182,58.2354,64.1249,152.966,32.0143,29.635,252.919,234.413,10.9017,170.373,251.809,48.8191,61.5403,7.81025,3.19575,67.2053,11.7411,55.6151
43,2.8734e+07,2.851e+07,0,3,2,2,2,3,8,4,4,5,10,2.3948e+06,9.50675e+06,861120,2.48197e+07,6.33247e+07,7.97218e+07,8.4594e+06,6.76835e+07,7.13017e+07,6.94607e+07,5.00114e+07,7.62123e+07,1.11502e+07,2.86732e+06,7.99213e+07,1.26567e+07,5.03404e+07,6.89918e+07,7.19444e+07,8.02875e+07
20,2.45265e+07,1.56012e+07,0,2,2,0,2,2,0,2,0,4,6,7.20225e+06,9.34824e+06,4.81937e+07,4.51939e+07,4.76589e+07,4.75903e+06,3.82164e+07,4.1788e+07,3.89667e+07,623403,2.12055e+07,2.92087e+07,1.02437e+06,2.22865e+07,1.45819e+07,1.82757e+07,3.67298e+07,2.17684e+07,1.89712e+07,0
22,0.0068951,0.007012,0,5,2,2,1,1,2,1,1,2,5,0.00113074,0.00191355,0.000868479,0.000178178,0.0012242,0.00227038,0.0033164,0.00436401,0.00540876,0.00834974,0.013172,0.0179784,0.0208659,0.0218469,0.0180767,0.00418472,0.00169992,0.0101689,0.00164413,0.00507132
223,1.4456e+07,1.31605e+07,0,9,12,15,18,23,24,27,27,29,39,1.44069e+07,1.06603e+07,241633,1.08175e+07,1.03371e+07,5.01999e+06,1.8854e+06,8.23881e+06,7.69004e+06,754708,1.45542e+06,2.28285e+07,1.89119e+06,1.75136e+07,1.65922e+07,2.4832e+06,1.13003e+06,1.62549e+07,2.15161e+07,1.44538e+07
74,66.6015,67.0824,1,3,5,3,7,4,9,10,6,13,14,158.597,118.809,70.8414,245.603,17.7239,6.10371,102.205,57.9833,195.58,72.3789,210.242,75.6602,23.5972,19.3859,146.03,158.524,173.963,70.4696,158.43,162.627
54,3.32238e+07,3.39148e+07,0,4,2,2,6,4,4,9,5,6,12,2.96758e+07,8.45771e+06,4.71636e+07,2.1208e+06,3.03046e+07,5.25806e+07,7.23603e+06,1.10663e+06,2.36972e+07,7.65206e+07,1.48074e+08,2.247e+07,3.69851e+07,6.52539e+07,1.58541e+07,8.19305e+07,8.01618e+07,4.5706e+07,1.47768e+07,2.62175e+06
19,2.139e+07,2.23009e+07,0,1,1,2,0,2,3,0,3,3,4,8.93932e+06,5.6366e+07,2.37941e+07,4.6978e+07,2.8501e+06,1.30008e+07,6.90648e+07,5.34231e+07,4.12223e+07,2.75624e+06,355547,2.1483e+06,4.91486e+06,293333,726213,3.81224e+06,3.51569e+07,1.92174e+07,0,0
10,1.66464e+07,1.12252e+07,0,1,0,1,0,1,0,2,2,0,3,2.71062e+07,2.97739e+07,7.18885e+06,2.43931e+07,3.39779e+07,8.339e+06,5.72556e+06,3.95589e+06,9.35692e+06,0,0,0,0,0,0,0,0,0,0,0
22,0.00927278,0.00774769,0,8,2,2,2,1,2,1,1,1,2,0.00270851,0.00444317,0.0050602,0.00229979,0.00904226,0.00183392,0.000757058,0.000322183,0.00140079,0.00444349,0.00943788,0.0144202,0.0174246,0.01846,0.0194864,0.020504,0.0215151,0.0225193,0.0129313,0.00118081
92,72.6653,63.5872,1,4,6,8,4,8,12,6,12,16,16,32.2446,224.966,141.576,72.9854,51.5369,89.7245,91.0402,36.6812,22.6591,79.1798,119.542,201.18,15.2861,60.6394,83.2072,151.644,13.2862,164.147,66.1496,39.7256
72,2.94924e+07,2.94598e+07,0,4,4,3,7,4,9,5,12,6,18,5.82308e+06,1.365e+07,4.16861e+06,2.20203e+07,4.40028e+07,1.51265e+07,5.67754e+06,2.0273e+07,2.05312e+06,7.29456e+06,1.21241e+07,8.05189e+07,7.5911e+07,7.89293e+07,4.76263e+07,4.65669e+07,7.19937e+07,9.30826e+07,324160,2.0019e+07
20,2.30359e+07,2.27238e+07,0,1,1,1,2,0,2,3,3,3,4,3.87925e+06,1.98247e+07,6.27154e+07,3.12419e+07,4.82507e+07,2.68711e+06,1.14956e+07,6.29986e+07,6.15904e+07,4.80447e+07,1.69686e+07,335243,2.3673e+06,4.26678e+06,304293,775685,3.94848e+06,3.64402e+07,1.95476e+07,0
22,0.0130859,0.00572122,0,11,2,1,2,1,1,1,1,1,1,0.00288733,0.00470146,0.00540813,0.009401,0.00901143,0.0140967,0.0126096,0.0187852,0.0162029,0.00171089,0.0133572,0.0112437,0.0143347,0.0154071,0.0164731,0.0175339,0.018589,0.0196369,0.0206766,0.0217098
109,75.1562,58.8277,1,4,6,8,8,10,12,13,15,16,17,84.8254,90.0321,54.1056,65.0623,122.775,0.396873,28.6349,57.5658,100.727,122.354,31.0883,25.1529,27.9811,8.71345,7.52155,198.02,9.85496,7.41673,6.25193,151.386
80,2.6802e+07,2.53239e+07,0,2,6,3,7,5,10,11,7,14,15,7.56467e+06,6.95626e+06,1.44967e+07,2.36718e+06,1.33318e+07,235022,7.69613e+07,7.36139e+07,7.03313e+07,2.96254e+07,6.81317e+07,5.19474e+07,8.45519e+07,5.13435e+06,4.97625e+06,7.93164e+06,8.29963e+06,1.08382e+06,4.69738e+07,3.5668e+07
23,103.264,85.9263,1,1,1,1,1,2,3,3,3,3,5,32.7413,59.5122,220.439,159.018,170.33,28.2625,2.29531,41.2862,55.0135,34.0309,43.282,12.8645,158.891,186.789,173.65,13.8499,283.584,27.9307,27.5381,242.257
21,2.38287e+07,2.64178e+07,0,1,1,1,2,0,3,3,3,3,4,166725,204901,6.82009e+07,1.28943e+07,2.95668e+07,344352,8.22644e+07,1.17151e+07,5.0783e+07,6.85938e+07,5.02282e+07,3.41087e+07,146789,2.54811e+06,4.75986e+06,336795,1.55295e+06,3.14582e+06,3.7315e+07,1.76971e+07
10,1.88297e+07,1.7602e+07,0,1,0,1,0,1,0,1,1,2,3,3.03899e+07,3.073e+07,106464,4.25901e+07,4.64676e+07,108384,3.49283e+06,6.23497e+06,9.34752e+06,0,0,0,0,0,0,0,0,0,0,0
22,0.0111407,0.00607256,1,9,3,3,1,1,1,1,1,1,1,0.0032738,0.00349776,0.00691811,0.0069952,0.0115267,0.00844495,0.0161308,0.00784906,0.018682,0.00725492,0.0191863,0.00665871,0.0196873,0.00606489,0.00983985,1.04904e-05,0.0163827,0.0174592,0.0185278,0.0195915
152,59.351,49.8898,1,8,6,9,15,13,14,22,18,18,29,1.27332,35.4288,68.9552,18.8987,28.0918,52.9589,92.1785,73.6311,13.0528,120.693,72.4142,84.4228,74.2339,36.034,25.846,37.5286,34.1014,1.46353,33.6458,43.6353
115,3.23024e+07,2.7426e+07,0,4,6,7,9,10,12,13,15,16,23,2.91934e+07,2.16758e+07,1.17617e+07,1.84976e+07,3.05413e+06,2.50726e+07,637329,2.92364e+07,1.38476e+07,3.60274e+07,1.48732e+07,3.40971e+07,1.96413e+07,3.6127e+06,457617,4.47479e+07,2.65256e+07,5.37273e+07,1.21199e+08,9.1187e+07
